"","year","week","UF","status_sars","n_sars","min_sars","max_sars","cases","deaths","status_flu","n_flu","min_flu","max_flu"
"6972",2013,41,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"6973",2013,42,"Acre","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"6974",2013,42,"Alagoas","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"6975",2013,42,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"6976",2013,42,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"6977",2013,42,"Bahia","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"6978",2013,42,"Brasil","Dado estável. Sujeito a pequenas alterações.",321,321,321,NA,NA,"Dado estável. Sujeito a pequenas alterações.",13,13,13
"6979",2013,42,"Ceará","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"6980",2013,42,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"6981",2013,42,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"6982",2013,42,"Goiás","Dado estável. Sujeito a pequenas alterações.",13,13,13,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"6983",2013,42,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"6984",2013,42,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"6985",2013,42,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"6986",2013,42,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",67,67,67,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"6987",2013,42,"Pará","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"6988",2013,42,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"6989",2013,42,"Paraná","Dado estável. Sujeito a pequenas alterações.",50,50,50,NA,NA,"Dado estável. Sujeito a pequenas alterações.",5,5,5
"6990",2013,42,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",27,27,27,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"6991",2013,42,"Piauí","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"6992",2013,42,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"6993",2013,42,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"6994",2013,42,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",28,28,28,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"6995",2013,42,"Rondônia","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"6996",2013,42,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"6997",2013,42,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",24,24,24,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"6998",2013,42,"São Paulo","Dado estável. Sujeito a pequenas alterações.",73,73,73,NA,NA,"Dado estável. Sujeito a pequenas alterações.",3,3,3
"6999",2013,42,"Sergipe","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7000",2013,42,"Tocantins","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7001",2013,43,"Acre","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7002",2013,43,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7003",2013,43,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7004",2013,43,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7005",2013,43,"Bahia","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7006",2013,43,"Brasil","Dado estável. Sujeito a pequenas alterações.",239,239,239,NA,NA,"Dado estável. Sujeito a pequenas alterações.",16,16,16
"7007",2013,43,"Ceará","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7008",2013,43,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7009",2013,43,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7010",2013,43,"Goiás","Dado estável. Sujeito a pequenas alterações.",20,20,20,NA,NA,"Dado estável. Sujeito a pequenas alterações.",4,4,4
"7011",2013,43,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7012",2013,43,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7013",2013,43,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7014",2013,43,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",53,53,53,NA,NA,"Dado estável. Sujeito a pequenas alterações.",3,3,3
"7015",2013,43,"Pará","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7016",2013,43,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7017",2013,43,"Paraná","Dado estável. Sujeito a pequenas alterações.",38,38,38,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"7018",2013,43,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",15,15,15,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7019",2013,43,"Piauí","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"7020",2013,43,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"7021",2013,43,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7022",2013,43,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",19,19,19,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7023",2013,43,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7024",2013,43,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7025",2013,43,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",12,12,12,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"7026",2013,43,"São Paulo","Dado estável. Sujeito a pequenas alterações.",58,58,58,NA,NA,"Dado estável. Sujeito a pequenas alterações.",4,4,4
"7027",2013,43,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7028",2013,43,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7029",2013,44,"Acre","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7030",2013,44,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7031",2013,44,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7032",2013,44,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7033",2013,44,"Bahia","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7034",2013,44,"Brasil","Dado estável. Sujeito a pequenas alterações.",250,250,250,NA,NA,"Dado estável. Sujeito a pequenas alterações.",13,13,13
"7035",2013,44,"Ceará","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7036",2013,44,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"7037",2013,44,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7038",2013,44,"Goiás","Dado estável. Sujeito a pequenas alterações.",10,10,10,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"7039",2013,44,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7040",2013,44,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7041",2013,44,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7042",2013,44,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",59,59,59,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"7043",2013,44,"Pará","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7044",2013,44,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7045",2013,44,"Paraná","Dado estável. Sujeito a pequenas alterações.",15,15,15,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7046",2013,44,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",30,30,30,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7047",2013,44,"Piauí","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7048",2013,44,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7049",2013,44,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7050",2013,44,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",22,22,22,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"7051",2013,44,"Rondônia","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7052",2013,44,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7053",2013,44,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",11,11,11,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"7054",2013,44,"São Paulo","Dado estável. Sujeito a pequenas alterações.",76,76,76,NA,NA,"Dado estável. Sujeito a pequenas alterações.",5,5,5
"7055",2013,44,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7056",2013,44,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7057",2013,45,"Acre","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7058",2013,45,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7059",2013,45,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7060",2013,45,"Amazonas","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7061",2013,45,"Bahia","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7062",2013,45,"Brasil","Dado estável. Sujeito a pequenas alterações.",217,217,217,NA,NA,"Dado estável. Sujeito a pequenas alterações.",11,11,11
"7063",2013,45,"Ceará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7064",2013,45,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7065",2013,45,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7066",2013,45,"Goiás","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"7067",2013,45,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7068",2013,45,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7069",2013,45,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7070",2013,45,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",54,54,54,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7071",2013,45,"Pará","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7072",2013,45,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7073",2013,45,"Paraná","Dado estável. Sujeito a pequenas alterações.",22,22,22,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"7074",2013,45,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",23,23,23,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7075",2013,45,"Piauí","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7076",2013,45,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7077",2013,45,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7078",2013,45,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7079",2013,45,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7080",2013,45,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7081",2013,45,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",16,16,16,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"7082",2013,45,"São Paulo","Dado estável. Sujeito a pequenas alterações.",61,61,61,NA,NA,"Dado estável. Sujeito a pequenas alterações.",5,5,5
"7083",2013,45,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7084",2013,45,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7085",2013,46,"Acre","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7086",2013,46,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7087",2013,46,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7088",2013,46,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7089",2013,46,"Bahia","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7090",2013,46,"Brasil","Dado estável. Sujeito a pequenas alterações.",220,220,220,NA,NA,"Dado estável. Sujeito a pequenas alterações.",13,13,13
"7091",2013,46,"Ceará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7092",2013,46,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7093",2013,46,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7094",2013,46,"Goiás","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"7095",2013,46,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7096",2013,46,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7097",2013,46,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7098",2013,46,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",56,56,56,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"7099",2013,46,"Pará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7100",2013,46,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7101",2013,46,"Paraná","Dado estável. Sujeito a pequenas alterações.",25,25,25,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"7102",2013,46,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",18,18,18,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7103",2013,46,"Piauí","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7104",2013,46,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",10,10,10,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7105",2013,46,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7106",2013,46,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",15,15,15,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"7107",2013,46,"Rondônia","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7108",2013,46,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7109",2013,46,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",16,16,16,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"7110",2013,46,"São Paulo","Dado estável. Sujeito a pequenas alterações.",51,51,51,NA,NA,"Dado estável. Sujeito a pequenas alterações.",4,4,4
"7111",2013,46,"Sergipe","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7112",2013,46,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7113",2013,47,"Acre","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7114",2013,47,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7115",2013,47,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7116",2013,47,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7117",2013,47,"Bahia","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7118",2013,47,"Brasil","Dado estável. Sujeito a pequenas alterações.",185,185,185,NA,NA,"Dado estável. Sujeito a pequenas alterações.",17,17,17
"7119",2013,47,"Ceará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7120",2013,47,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7121",2013,47,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7122",2013,47,"Goiás","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"7123",2013,47,"Maranhão","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7124",2013,47,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7125",2013,47,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7126",2013,47,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",41,41,41,NA,NA,"Dado estável. Sujeito a pequenas alterações.",4,4,4
"7127",2013,47,"Pará","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7128",2013,47,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7129",2013,47,"Paraná","Dado estável. Sujeito a pequenas alterações.",24,24,24,NA,NA,"Dado estável. Sujeito a pequenas alterações.",3,3,3
"7130",2013,47,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",18,18,18,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7131",2013,47,"Piauí","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7132",2013,47,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",10,10,10,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"7133",2013,47,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7134",2013,47,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",14,14,14,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"7135",2013,47,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7136",2013,47,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7137",2013,47,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",12,12,12,NA,NA,"Dado estável. Sujeito a pequenas alterações.",1,1,1
"7138",2013,47,"São Paulo","Dado estável. Sujeito a pequenas alterações.",53,53,53,NA,NA,"Dado estável. Sujeito a pequenas alterações.",6,6,6
"7139",2013,47,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7140",2013,47,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7141",2013,48,"Acre","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7142",2013,48,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7143",2013,48,"Amapá","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7144",2013,48,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7145",2013,48,"Bahia","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7146",2013,48,"Brasil","Dado estável. Sujeito a pequenas alterações.",143,143,143,NA,NA,"Dado estável. Sujeito a pequenas alterações.",2,2,2
"7147",2013,48,"Ceará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7148",2013,48,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7149",2013,48,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
"7150",2013,48,"Goiás","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA,"Dado estável. Sujeito a pequenas alterações.",0,0,0
