"","UF","status","n","year","week","min","max"
"6984","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2013,42,"0","0"
"6985","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2013,42,"0","0"
"6986","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2013,42,"0","0"
"6987","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","1",2013,42,"1","1"
"6988","Paraná","Dado estável. Sujeito a pequenas alterações.","5",2013,42,"5","5"
"6989","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2013,42,"0","0"
"6990","Pará","Dado estável. Sujeito a pequenas alterações.","0",2013,42,"0","0"
"6991","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2013,42,"0","0"
"6992","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2013,42,"0","0"
"6993","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2013,42,"0","0"
"6994","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","1",2013,42,"1","1"
"6995","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","1",2013,42,"1","1"
"6996","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2013,42,"0","0"
"6997","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2013,42,"0","0"
"6998","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","1",2013,42,"1","1"
"6999","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2013,42,"0","0"
"7000","São Paulo","Dado estável. Sujeito a pequenas alterações.","3",2013,42,"3","3"
"7001","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2013,42,"0","0"
"7002","Acre","Dado estável. Sujeito a pequenas alterações.","0",2013,43,"0","0"
"7003","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2013,43,"0","0"
"7004","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2013,43,"0","0"
"7005","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2013,43,"0","0"
"7006","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2013,43,"0","0"
"7007","Brasil","Dado estável. Sujeito a pequenas alterações.","16",2013,43,"16","16"
"7008","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2013,43,"0","0"
"7009","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2013,43,"0","0"
"7010","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2013,43,"0","0"
"7011","Goiás","Dado estável. Sujeito a pequenas alterações.","4",2013,43,"4","4"
"7012","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2013,43,"0","0"
"7013","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2013,43,"0","0"
"7014","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2013,43,"0","0"
"7015","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","3",2013,43,"3","3"
"7016","Paraná","Dado estável. Sujeito a pequenas alterações.","1",2013,43,"1","1"
"7017","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2013,43,"0","0"
"7018","Pará","Dado estável. Sujeito a pequenas alterações.","0",2013,43,"0","0"
"7019","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2013,43,"0","0"
"7020","Piauí","Dado estável. Sujeito a pequenas alterações.","1",2013,43,"1","1"
"7021","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2013,43,"0","0"
"7022","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","0",2013,43,"0","0"
"7023","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","1",2013,43,"1","1"
"7024","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2013,43,"0","0"
"7025","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2013,43,"0","0"
"7026","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","2",2013,43,"2","2"
"7027","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2013,43,"0","0"
"7028","São Paulo","Dado estável. Sujeito a pequenas alterações.","4",2013,43,"4","4"
"7029","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2013,43,"0","0"
"7030","Acre","Dado estável. Sujeito a pequenas alterações.","0",2013,44,"0","0"
"7031","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2013,44,"0","0"
"7032","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2013,44,"0","0"
"7033","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2013,44,"0","0"
"7034","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2013,44,"0","0"
"7035","Brasil","Dado estável. Sujeito a pequenas alterações.","13",2013,44,"13","13"
"7036","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2013,44,"0","0"
"7037","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","1",2013,44,"1","1"
"7038","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2013,44,"0","0"
"7039","Goiás","Dado estável. Sujeito a pequenas alterações.","2",2013,44,"2","2"
"7040","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2013,44,"0","0"
"7041","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2013,44,"0","0"
"7042","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2013,44,"0","0"
"7043","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","2",2013,44,"2","2"
"7044","Paraná","Dado estável. Sujeito a pequenas alterações.","0",2013,44,"0","0"
"7045","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2013,44,"0","0"
"7046","Pará","Dado estável. Sujeito a pequenas alterações.","0",2013,44,"0","0"
"7047","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2013,44,"0","0"
"7048","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2013,44,"0","0"
"7049","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2013,44,"0","0"
"7050","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","1",2013,44,"1","1"
"7051","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","0",2013,44,"0","0"
"7052","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2013,44,"0","0"
"7053","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2013,44,"0","0"
"7054","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","2",2013,44,"2","2"
"7055","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2013,44,"0","0"
"7056","São Paulo","Dado estável. Sujeito a pequenas alterações.","5",2013,44,"5","5"
"7057","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2013,44,"0","0"
"7058","Acre","Dado estável. Sujeito a pequenas alterações.","0",2013,45,"0","0"
"7059","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2013,45,"0","0"
"7060","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2013,45,"0","0"
"7061","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2013,45,"0","0"
"7062","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2013,45,"0","0"
