"","UF","status","n","year","week","min","max"
"319","Goiás","Dado estável. Sujeito a pequenas alterações.","0",2009,12,"0","0"
"320","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2009,12,"0","0"
"321","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2009,12,"0","0"
"322","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2009,12,"0","0"
"323","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","0",2009,12,"0","0"
"324","Paraná","Dado estável. Sujeito a pequenas alterações.","0",2009,12,"0","0"
"325","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2009,12,"0","0"
"326","Pará","Dado estável. Sujeito a pequenas alterações.","0",2009,12,"0","0"
"327","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2009,12,"0","0"
"328","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2009,12,"0","0"
"329","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2009,12,"0","0"
"330","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","0",2009,12,"0","0"
"331","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","0",2009,12,"0","0"
"332","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2009,12,"0","0"
"333","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2009,12,"0","0"
"334","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","0",2009,12,"0","0"
"335","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2009,12,"0","0"
"336","São Paulo","Dado estável. Sujeito a pequenas alterações.","0",2009,12,"0","0"
"337","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2009,12,"0","0"
"338","Acre","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"339","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"340","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"341","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"342","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"343","Brasil","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"344","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"345","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"346","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"347","Goiás","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"348","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"349","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"350","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"351","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"352","Paraná","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"353","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"354","Pará","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"355","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"356","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"357","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"358","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"359","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"360","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"361","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"362","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"363","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"364","São Paulo","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"365","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2009,13,"0","0"
"366","Acre","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"367","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"368","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"369","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"370","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"371","Brasil","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"372","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"373","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"374","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"375","Goiás","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"376","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"377","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"378","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"379","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"380","Paraná","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"381","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"382","Pará","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"383","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"384","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"385","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"386","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"387","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"388","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"389","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"390","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"391","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"392","São Paulo","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"393","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2009,14,"0","0"
"394","Acre","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"395","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"396","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"397","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"398","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"399","Brasil","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"400","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"401","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"402","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"403","Goiás","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"404","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"405","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"406","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"407","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"408","Paraná","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"409","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"410","Pará","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"411","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"412","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"413","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"414","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"415","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"416","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"417","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"418","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"419","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"420","São Paulo","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"421","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2009,15,"0","0"
"422","Acre","Dado estável. Sujeito a pequenas alterações.","0",2009,16,"0","0"
"423","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2009,16,"0","0"
"424","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2009,16,"0","0"
"425","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2009,16,"0","0"
"426","Bahia","Dado estável. Sujeito a pequenas alterações.","1",2009,16,"1","1"
"427","Brasil","Dado estável. Sujeito a pequenas alterações.","10",2009,16,"10","10"
"428","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2009,16,"0","0"
"429","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","0",2009,16,"0","0"
"430","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2009,16,"0","0"
"431","Goiás","Dado estável. Sujeito a pequenas alterações.","1",2009,16,"1","1"
"432","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2009,16,"0","0"
"433","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2009,16,"0","0"
"434","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2009,16,"0","0"
"435","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","2",2009,16,"2","2"
"436","Paraná","Dado estável. Sujeito a pequenas alterações.","0",2009,16,"0","0"
"437","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2009,16,"0","0"
"438","Pará","Dado estável. Sujeito a pequenas alterações.","0",2009,16,"0","0"
"439","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2009,16,"0","0"
"440","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2009,16,"0","0"
"441","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2009,16,"0","0"
"442","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","0",2009,16,"0","0"
"443","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","2",2009,16,"2","2"
"444","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2009,16,"0","0"
"445","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2009,16,"0","0"
"446","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","1",2009,16,"1","1"
"447","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2009,16,"0","0"
"448","São Paulo","Dado estável. Sujeito a pequenas alterações.","3",2009,16,"3","3"
"449","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2009,16,"0","0"
"450","Acre","Dado estável. Sujeito a pequenas alterações.","0",2009,17,"0","0"
"451","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2009,17,"0","0"
"452","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2009,17,"0","0"
"453","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2009,17,"0","0"
"454","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2009,17,"0","0"
"455","Brasil","Dado estável. Sujeito a pequenas alterações.","15",2009,17,"15","15"
"456","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2009,17,"0","0"
"457","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","1",2009,17,"1","1"
"458","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","1",2009,17,"1","1"
"459","Goiás","Dado estável. Sujeito a pequenas alterações.","1",2009,17,"1","1"
"460","Maranhão","Dado estável. Sujeito a pequenas alterações.","0",2009,17,"0","0"
"461","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","0",2009,17,"0","0"
"462","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2009,17,"0","0"
"463","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","1",2009,17,"1","1"
"464","Paraná","Dado estável. Sujeito a pequenas alterações.","1",2009,17,"1","1"
"465","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2009,17,"0","0"
"466","Pará","Dado estável. Sujeito a pequenas alterações.","0",2009,17,"0","0"
"467","Pernambuco","Dado estável. Sujeito a pequenas alterações.","0",2009,17,"0","0"
"468","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2009,17,"0","0"
"469","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2009,17,"0","0"
"470","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","0",2009,17,"0","0"
"471","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","1",2009,17,"1","1"
"472","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2009,17,"0","0"
"473","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2009,17,"0","0"
"474","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","0",2009,17,"0","0"
"475","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2009,17,"0","0"
"476","São Paulo","Dado estável. Sujeito a pequenas alterações.","7",2009,17,"7","7"
"477","Tocantins","Dado estável. Sujeito a pequenas alterações.","2",2009,17,"2","2"
"478","Acre","Dado estável. Sujeito a pequenas alterações.","0",2009,18,"0","0"
"479","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2009,18,"0","0"
"480","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2009,18,"0","0"
"481","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2009,18,"0","0"
"482","Bahia","Dado estável. Sujeito a pequenas alterações.","0",2009,18,"0","0"
"483","Brasil","Dado estável. Sujeito a pequenas alterações.","26",2009,18,"26","26"
"484","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2009,18,"0","0"
"485","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","1",2009,18,"1","1"
"486","Espírito Santo","Dado estável. Sujeito a pequenas alterações.","0",2009,18,"0","0"
"487","Goiás","Dado estável. Sujeito a pequenas alterações.","0",2009,18,"0","0"
"488","Maranhão","Dado estável. Sujeito a pequenas alterações.","1",2009,18,"1","1"
"489","Mato Grosso","Dado estável. Sujeito a pequenas alterações.","1",2009,18,"1","1"
"490","Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.","0",2009,18,"0","0"
"491","Minas Gerais","Dado estável. Sujeito a pequenas alterações.","2",2009,18,"2","2"
"492","Paraná","Dado estável. Sujeito a pequenas alterações.","2",2009,18,"2","2"
"493","Paraíba","Dado estável. Sujeito a pequenas alterações.","0",2009,18,"0","0"
"494","Pará","Dado estável. Sujeito a pequenas alterações.","4",2009,18,"4","4"
"495","Pernambuco","Dado estável. Sujeito a pequenas alterações.","1",2009,18,"1","1"
"496","Piauí","Dado estável. Sujeito a pequenas alterações.","0",2009,18,"0","0"
"497","Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.","0",2009,18,"0","0"
"498","Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.","2",2009,18,"2","2"
"499","Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.","2",2009,18,"2","2"
"500","Rondônia","Dado estável. Sujeito a pequenas alterações.","0",2009,18,"0","0"
"501","Roraima","Dado estável. Sujeito a pequenas alterações.","0",2009,18,"0","0"
"502","Santa Catarina","Dado estável. Sujeito a pequenas alterações.","1",2009,18,"1","1"
"503","Sergipe","Dado estável. Sujeito a pequenas alterações.","0",2009,18,"0","0"
"504","São Paulo","Dado estável. Sujeito a pequenas alterações.","9",2009,18,"9","9"
"505","Tocantins","Dado estável. Sujeito a pequenas alterações.","0",2009,18,"0","0"
"506","Acre","Dado estável. Sujeito a pequenas alterações.","0",2009,19,"0","0"
"507","Alagoas","Dado estável. Sujeito a pequenas alterações.","0",2009,19,"0","0"
"508","Amapá","Dado estável. Sujeito a pequenas alterações.","0",2009,19,"0","0"
"509","Amazonas","Dado estável. Sujeito a pequenas alterações.","0",2009,19,"0","0"
"510","Bahia","Dado estável. Sujeito a pequenas alterações.","1",2009,19,"1","1"
"511","Brasil","Dado estável. Sujeito a pequenas alterações.","22",2009,19,"22","22"
"512","Ceará","Dado estável. Sujeito a pequenas alterações.","0",2009,19,"0","0"
"513","Distrito Federal","Dado estável. Sujeito a pequenas alterações.","1",2009,19,"1","1"
