"","year","week","UF","status_sars","n_sars","min_sars","max_sars","cases","deaths"
"7973",2014,25,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"7974",2014,25,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",60,60,60,NA,NA
"7975",2014,25,"Rondônia","Dado estável. Sujeito a pequenas alterações.",13,13,13,NA,NA
"7976",2014,25,"Roraima","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"7977",2014,25,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",44,44,44,NA,NA
"7978",2014,25,"São Paulo","Dado estável. Sujeito a pequenas alterações.",134,134,134,NA,NA
"7979",2014,25,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"7980",2014,25,"Tocantins","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"7981",2014,26,"Acre","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"7982",2014,26,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"7983",2014,26,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"7984",2014,26,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"7985",2014,26,"Bahia","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA
"7986",2014,26,"Brasil","Dado estável. Sujeito a pequenas alterações.",420,420,420,NA,NA
"7987",2014,26,"Ceará","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"7988",2014,26,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"7989",2014,26,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"7990",2014,26,"Goiás","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"7991",2014,26,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"7992",2014,26,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",7,7,7,NA,NA
"7993",2014,26,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",23,23,23,NA,NA
"7994",2014,26,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",47,47,47,NA,NA
"7995",2014,26,"Pará","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"7996",2014,26,"Paraíba","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"7997",2014,26,"Paraná","Dado estável. Sujeito a pequenas alterações.",85,85,85,NA,NA
"7998",2014,26,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",12,12,12,NA,NA
"7999",2014,26,"Piauí","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8000",2014,26,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",11,11,11,NA,NA
"8001",2014,26,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"8002",2014,26,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",63,63,63,NA,NA
"8003",2014,26,"Rondônia","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"8004",2014,26,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8005",2014,26,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",38,38,38,NA,NA
"8006",2014,26,"São Paulo","Dado estável. Sujeito a pequenas alterações.",103,103,103,NA,NA
"8007",2014,26,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8008",2014,26,"Tocantins","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8009",2014,27,"Acre","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8010",2014,27,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8011",2014,27,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8012",2014,27,"Amazonas","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"8013",2014,27,"Bahia","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8014",2014,27,"Brasil","Dado estável. Sujeito a pequenas alterações.",414,414,414,NA,NA
"8015",2014,27,"Ceará","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8016",2014,27,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8017",2014,27,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8018",2014,27,"Goiás","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"8019",2014,27,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8020",2014,27,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"8021",2014,27,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",23,23,23,NA,NA
"8022",2014,27,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",47,47,47,NA,NA
"8023",2014,27,"Pará","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"8024",2014,27,"Paraíba","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8025",2014,27,"Paraná","Dado estável. Sujeito a pequenas alterações.",87,87,87,NA,NA
"8026",2014,27,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",27,27,27,NA,NA
"8027",2014,27,"Piauí","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8028",2014,27,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",12,12,12,NA,NA
"8029",2014,27,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"8030",2014,27,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",72,72,72,NA,NA
"8031",2014,27,"Rondônia","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8032",2014,27,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8033",2014,27,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",39,39,39,NA,NA
"8034",2014,27,"São Paulo","Dado estável. Sujeito a pequenas alterações.",80,80,80,NA,NA
"8035",2014,27,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8036",2014,27,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8037",2014,28,"Acre","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"8038",2014,28,"Alagoas","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8039",2014,28,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8040",2014,28,"Amazonas","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8041",2014,28,"Bahia","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"8042",2014,28,"Brasil","Dado estável. Sujeito a pequenas alterações.",376,376,376,NA,NA
"8043",2014,28,"Ceará","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8044",2014,28,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8045",2014,28,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"8046",2014,28,"Goiás","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA
"8047",2014,28,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8048",2014,28,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8049",2014,28,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",27,27,27,NA,NA
"8050",2014,28,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",37,37,37,NA,NA
"8051",2014,28,"Pará","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8052",2014,28,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8053",2014,28,"Paraná","Dado estável. Sujeito a pequenas alterações.",64,64,64,NA,NA
"8054",2014,28,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",21,21,21,NA,NA
"8055",2014,28,"Piauí","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8056",2014,28,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",12,12,12,NA,NA
"8057",2014,28,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA
"8058",2014,28,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",67,67,67,NA,NA
"8059",2014,28,"Rondônia","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8060",2014,28,"Roraima","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8061",2014,28,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",34,34,34,NA,NA
"8062",2014,28,"São Paulo","Dado estável. Sujeito a pequenas alterações.",77,77,77,NA,NA
"8063",2014,28,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8064",2014,28,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8065",2014,29,"Acre","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8066",2014,29,"Alagoas","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8067",2014,29,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8068",2014,29,"Amazonas","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8069",2014,29,"Bahia","Dado estável. Sujeito a pequenas alterações.",8,8,8,NA,NA
"8070",2014,29,"Brasil","Dado estável. Sujeito a pequenas alterações.",373,373,373,NA,NA
"8071",2014,29,"Ceará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8072",2014,29,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"8073",2014,29,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8074",2014,29,"Goiás","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA
"8075",2014,29,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8076",2014,29,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"8077",2014,29,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",21,21,21,NA,NA
"8078",2014,29,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",39,39,39,NA,NA
"8079",2014,29,"Pará","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8080",2014,29,"Paraíba","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8081",2014,29,"Paraná","Dado estável. Sujeito a pequenas alterações.",54,54,54,NA,NA
"8082",2014,29,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",14,14,14,NA,NA
"8083",2014,29,"Piauí","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8084",2014,29,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",13,13,13,NA,NA
"8085",2014,29,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"8086",2014,29,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",80,80,80,NA,NA
"8087",2014,29,"Rondônia","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8088",2014,29,"Roraima","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8089",2014,29,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",38,38,38,NA,NA
"8090",2014,29,"São Paulo","Dado estável. Sujeito a pequenas alterações.",72,72,72,NA,NA
"8091",2014,29,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8092",2014,29,"Tocantins","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8093",2014,30,"Acre","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"8094",2014,30,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8095",2014,30,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8096",2014,30,"Amazonas","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8097",2014,30,"Bahia","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"8098",2014,30,"Brasil","Dado estável. Sujeito a pequenas alterações.",338,338,338,NA,NA
"8099",2014,30,"Ceará","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8100",2014,30,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8101",2014,30,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8102",2014,30,"Goiás","Dado estável. Sujeito a pequenas alterações.",7,7,7,NA,NA
"8103",2014,30,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8104",2014,30,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"8105",2014,30,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",27,27,27,NA,NA
"8106",2014,30,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",34,34,34,NA,NA
"8107",2014,30,"Pará","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8108",2014,30,"Paraíba","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8109",2014,30,"Paraná","Dado estável. Sujeito a pequenas alterações.",60,60,60,NA,NA
"8110",2014,30,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"8111",2014,30,"Piauí","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8112",2014,30,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA
"8113",2014,30,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA
"8114",2014,30,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",70,70,70,NA,NA
"8115",2014,30,"Rondônia","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8116",2014,30,"Roraima","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"8117",2014,30,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",36,36,36,NA,NA
"8118",2014,30,"São Paulo","Dado estável. Sujeito a pequenas alterações.",58,58,58,NA,NA
"8119",2014,30,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8120",2014,30,"Tocantins","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8121",2014,31,"Acre","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"8122",2014,31,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8123",2014,31,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8124",2014,31,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8125",2014,31,"Bahia","Dado estável. Sujeito a pequenas alterações.",8,8,8,NA,NA
"8126",2014,31,"Brasil","Dado estável. Sujeito a pequenas alterações.",310,310,310,NA,NA
"8127",2014,31,"Ceará","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8128",2014,31,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8129",2014,31,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"8130",2014,31,"Goiás","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8131",2014,31,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8132",2014,31,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8133",2014,31,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",20,20,20,NA,NA
"8134",2014,31,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",31,31,31,NA,NA
"8135",2014,31,"Pará","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8136",2014,31,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8137",2014,31,"Paraná","Dado estável. Sujeito a pequenas alterações.",58,58,58,NA,NA
"8138",2014,31,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA
"8139",2014,31,"Piauí","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8140",2014,31,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",11,11,11,NA,NA
"8141",2014,31,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"8142",2014,31,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",58,58,58,NA,NA
"8143",2014,31,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8144",2014,31,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8145",2014,31,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",34,34,34,NA,NA
"8146",2014,31,"São Paulo","Dado estável. Sujeito a pequenas alterações.",62,62,62,NA,NA
"8147",2014,31,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8148",2014,31,"Tocantins","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8149",2014,32,"Acre","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8150",2014,32,"Alagoas","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8151",2014,32,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8152",2014,32,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8153",2014,32,"Bahia","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"8154",2014,32,"Brasil","Dado estável. Sujeito a pequenas alterações.",295,295,295,NA,NA
"8155",2014,32,"Ceará","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8156",2014,32,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8157",2014,32,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8158",2014,32,"Goiás","Dado estável. Sujeito a pequenas alterações.",8,8,8,NA,NA
"8159",2014,32,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8160",2014,32,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"8161",2014,32,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",22,22,22,NA,NA
"8162",2014,32,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",41,41,41,NA,NA
"8163",2014,32,"Pará","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8164",2014,32,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8165",2014,32,"Paraná","Dado estável. Sujeito a pequenas alterações.",44,44,44,NA,NA
"8166",2014,32,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",20,20,20,NA,NA
"8167",2014,32,"Piauí","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8168",2014,32,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA
"8169",2014,32,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",5,5,5,NA,NA
"8170",2014,32,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",38,38,38,NA,NA
"8171",2014,32,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8172",2014,32,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8173",2014,32,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",35,35,35,NA,NA
"8174",2014,32,"São Paulo","Dado estável. Sujeito a pequenas alterações.",57,57,57,NA,NA
"8175",2014,32,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8176",2014,32,"Tocantins","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8177",2014,33,"Acre","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8178",2014,33,"Alagoas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8179",2014,33,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8180",2014,33,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8181",2014,33,"Bahia","Dado estável. Sujeito a pequenas alterações.",10,10,10,NA,NA
"8182",2014,33,"Brasil","Dado estável. Sujeito a pequenas alterações.",328,328,328,NA,NA
"8183",2014,33,"Ceará","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8184",2014,33,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"8185",2014,33,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8186",2014,33,"Goiás","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8187",2014,33,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8188",2014,33,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8189",2014,33,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",15,15,15,NA,NA
"8190",2014,33,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",45,45,45,NA,NA
"8191",2014,33,"Pará","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8192",2014,33,"Paraíba","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8193",2014,33,"Paraná","Dado estável. Sujeito a pequenas alterações.",58,58,58,NA,NA
"8194",2014,33,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",16,16,16,NA,NA
"8195",2014,33,"Piauí","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8196",2014,33,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",11,11,11,NA,NA
"8197",2014,33,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8198",2014,33,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",65,65,65,NA,NA
"8199",2014,33,"Rondônia","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8200",2014,33,"Roraima","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8201",2014,33,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",33,33,33,NA,NA
"8202",2014,33,"São Paulo","Dado estável. Sujeito a pequenas alterações.",60,60,60,NA,NA
"8203",2014,33,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8204",2014,33,"Tocantins","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8205",2014,34,"Acre","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8206",2014,34,"Alagoas","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8207",2014,34,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8208",2014,34,"Amazonas","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8209",2014,34,"Bahia","Dado estável. Sujeito a pequenas alterações.",4,4,4,NA,NA
"8210",2014,34,"Brasil","Dado estável. Sujeito a pequenas alterações.",305,305,305,NA,NA
"8211",2014,34,"Ceará","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8212",2014,34,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8213",2014,34,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8214",2014,34,"Goiás","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"8215",2014,34,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8216",2014,34,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8217",2014,34,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",17,17,17,NA,NA
"8218",2014,34,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",39,39,39,NA,NA
"8219",2014,34,"Pará","Dado estável. Sujeito a pequenas alterações.",3,3,3,NA,NA
"8220",2014,34,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8221",2014,34,"Paraná","Dado estável. Sujeito a pequenas alterações.",59,59,59,NA,NA
"8222",2014,34,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",12,12,12,NA,NA
"8223",2014,34,"Piauí","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8224",2014,34,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",15,15,15,NA,NA
"8225",2014,34,"Rio Grande do Norte","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8226",2014,34,"Rio Grande do Sul","Dado estável. Sujeito a pequenas alterações.",52,52,52,NA,NA
"8227",2014,34,"Rondônia","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8228",2014,34,"Roraima","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8229",2014,34,"Santa Catarina","Dado estável. Sujeito a pequenas alterações.",24,24,24,NA,NA
"8230",2014,34,"São Paulo","Dado estável. Sujeito a pequenas alterações.",65,65,65,NA,NA
"8231",2014,34,"Sergipe","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8232",2014,34,"Tocantins","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8233",2014,35,"Acre","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8234",2014,35,"Alagoas","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8235",2014,35,"Amapá","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8236",2014,35,"Amazonas","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8237",2014,35,"Bahia","Dado estável. Sujeito a pequenas alterações.",6,6,6,NA,NA
"8238",2014,35,"Brasil","Dado estável. Sujeito a pequenas alterações.",256,256,256,NA,NA
"8239",2014,35,"Ceará","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8240",2014,35,"Distrito Federal","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8241",2014,35,"Espírito Santo","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8242",2014,35,"Goiás","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8243",2014,35,"Maranhão","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8244",2014,35,"Mato Grosso","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8245",2014,35,"Mato Grosso do Sul","Dado estável. Sujeito a pequenas alterações.",9,9,9,NA,NA
"8246",2014,35,"Minas Gerais","Dado estável. Sujeito a pequenas alterações.",36,36,36,NA,NA
"8247",2014,35,"Pará","Dado estável. Sujeito a pequenas alterações.",1,1,1,NA,NA
"8248",2014,35,"Paraíba","Dado estável. Sujeito a pequenas alterações.",0,0,0,NA,NA
"8249",2014,35,"Paraná","Dado estável. Sujeito a pequenas alterações.",41,41,41,NA,NA
"8250",2014,35,"Pernambuco","Dado estável. Sujeito a pequenas alterações.",16,16,16,NA,NA
"8251",2014,35,"Piauí","Dado estável. Sujeito a pequenas alterações.",2,2,2,NA,NA
"8252",2014,35,"Rio de Janeiro","Dado estável. Sujeito a pequenas alterações.",15,15,15,NA,NA
